,Context,Response,Text,ID
18578,غاضب,أوه حقا؟ ولما ذلك؟,أنا منزعج من أختي.,18578
18579,غاضب,واو اي سبب لذلك؟,صفعتني.,18579
18580,وحيد,أنا أكره هذا الشعور. هل ما زلت تشعر بهذه الطريقة الآن؟,كنت في غرفة مليئة بالناس لكنني شعرت أنني كنت وحدي,18580
18581,وحيد,حسنًا ، أنا سعيد لأنك وجدت أصدقاءك وهذه طريقة مروعة للشعور. قد كنت هناك قبلا.,لا أنا بخير الآن. لكن في ذلك الوقت بدا الأمر وكأنه لم يكن هناك أي شخص آخر.,18581
18582,غاضب,كان ذلك شيئًا سيئًا لفعله. من الأفضل التعامل معها الآن وإلا فقد تصبح مشكلة كبيرة.,أخذ رفاقي في الغرفة طعامي الذي أشرت إليه باسمي في الثلاجة اليوم.,18582
18583,غاضب,ربما يستحقون ذلك ، لكنك تعلم أن القول القديم بخطأين لا يصحح.,أعلم أنني سأقوم بتقطيع شرائح طعامهم للسماح لهم برؤية شعورهم.,18583
18584,فخور,أوه لا. هل هذا شيء جيد؟,حصل ابني على رخصة قيادته اليوم!,18584
18585,فخور,ستكون ابنتي في الرابعة عشرة من عمرها هذا العام. أنت فقط جعلتني أشعر بأنني قديم,من الجيد أنه درس بجد وقام بعمل رائع ولكني الآن أشعر بأنني تقدمت في السن.,18585
18586,خجلان,يا رجل كعك العسل هي أفضل كعكة خفيفة على الإطلاق!,أنا أحب كعك العسل,18586
18587,خجلان,أنا بنفس الطريقة. سوف أكل منها في السيارة في الطريق إلى المنزل في بعض الأحيان لول,أشتري صندوقًا من متجر البقالة ولا يدوم يومًا. إنه فظيع,18587
18588,فخور,واو حلو! مبروك ذلك. لابد أنك عملت بجد.,لقد قدمت قائمة العميد هذا العام,18588
18589,فخور,آمل أن يكون الأمر يستحق كل هذا العناء في هذه اللحظة. أحسنت!,لقد عملت بجد طوال العام وقدمت الكثير من التضحيات,18589
18590,الآن,هذا محزن هل تقيم لهم حفلة ذهاب بعيدًا؟,أشعر بالضيق قليلاً لأن صديق / زميل عمل سيغادر شركتنا قريبًا.,18590
18591,الآن,حسنًا ، أنا متأكد من أنهم سيحبون ذلك وأراهن أنهم سيفتقدونك أيضًا.,ليس بالضبط ولكني أخطط لأخذهم إلى عشاء لطيف.,18591
18592,قلق,من اختار المكان؟,لدي موعد مع رجل جديد الليلة سيصطحبني لتناول العشاء,18592
18593,قلق,رائع. انا احب الايطالية. ايطالي حقيقي.,سمحت له باختيار أنه يأخذني إلى مكان إيطالي لطيف.,18593
18594,ممتن,هذا لأنك عملت بجد ولم تستسلم أبدًا! انا فخور بك!,أشعر بالسعادة لأنني أستطيع رعاية أطفالي بنفسي دون أن أعاني,18594
18595,ممتن,في يوم من الأيام ستتمكن من ذلك. فقط ابقي رأسك مرفوعا!,ما زلت أعمل بجد. أنا فقط أتمنى أن أتفاخر في بعض الأحيان. هذا هو الشيء الوحيد,18595
18596,تأثرت,كان شخص ما يسجله من الظل,لن تصدق ما حدث للتو! الرجل الذي يقف أمامي بشكل عشوائي قام بقلب خلفي!,18596
18597,تأثرت,أتمنى أن أفعل واحدة,آمل ذلك لأنه كان قلبًا رائعًا للخلف! أفضل ما رأيته على الإطلاق!,18597
18598,الآن,هم يجعلونني حزينا ايضا أتمنى أن أتمكن من شفاء كل هؤلاء الأطفال المرضى.,إعلانات سانت جوس تجعلني حزينًا جدًا,18598
18599,الآن,يجعلني أشعر بتحسن عندما أعلم أنهم يتلقون رعاية كبيرة في St Jude's وأن الوالدين لم يحصلوا على فاتورة رغم ذلك.,أنا أعرف. يستحق جميع الأطفال طفولة سعيدة وصحية. فإنه يكسر قلبي.,18599
18600,دمر,لابد أنك شعرت بالرعب. هل رأيت ذلك يحدث؟,قتل شخص ما أمام شقتي مرة واحدة. لم أكن أعرفه.,18600
18601,دمر,هذا فظيع جدا. هل كان ضحية جريمة أم كان نوعًا من الحوادث؟,لم أره. سمعته ورأيت آثاره. كان سيئا جدا. مات في الشارع.,18601
18602,خائف,كنت سأكون خائفا جدا. ما الذي فعلته؟,كنت أقود المنزل من العمل في وقت متأخر من الليل ولاحظت سيارة تتبعني. قاموا بكل دور قمت به. كنت بمفردي وكان هذا قبل الهواتف المحمولة.,18602
18603,خائف,هل سبق لك أن اكتشفت من هو؟,مكث معي حتى وصلت إلى مجمع سكني ثم فقدته في ساحة انتظار السيارات. ركضت إلى شقتي في الوقت المناسب حيث رأيته يقود سيارته بعد أن دخلت.,18603
18604,مندهش,اوه حسنا أتمنى أن تكون مستمتعًا به. لماذا جهاز استقبال واحد فقط؟,لقد حصلت للتو على كابل وقررت جهاز استقبال واحد فقط.,18604
18605,مندهش,حسنًا ، كان هذا اختيارًا جيدًا في ذلك الوقت! سيوفر لك بعض المال أيضًا أنا متأكد,اعتقدت أن أطفالي سيشاهدون التلفزيون كثيرًا. كنت على حق لأنهم الآن يشاهدون الشخص الموجود في غرفة المعيشة,18605
18606,مندهش,حان الوقت إذن. ربما ستتمكن الآن من استرداد المدفوعات أيضًا.,لقد بدأت للتو في دفع إعالة الطفل. لقد كانت مثل 6 سنوات,18606
18607,مندهش,من الصعب الاعتماد عليها. لا تدخلها في الفواتير الخاصة بك. بهذه الطريقة إذا لم يدفع فلن يؤذيك.,يمكن. مايبر سيترك وظيفته كما فعل منذ ست سنوات. لا أريد رفع آمالي,18607
18608,خائف,لا يمكنني القيام بذلك أبدا.,عملت في وظيفة واحدة حيث كنت دائمًا آخر شخص يغادر المبنى. كرهت الذهاب إلى ساحة انتظار السيارات الفارغة بمفردي.,18608
18609,خائف,لا يمكنك البقاء في العمل حتى اليوم التالي. وظيفتي تتطلب الأمن لإخراج الإناث عندما يحين وقت متأخر.,لم يكن من السهل القيام به. لكنني لم أستطع فعل ذلك أردت العودة إلى المنزل.,18609
18610,مذنب,واو أنت لم تريد أن تكون حولهم بهذا السوء؟,اعتدت على التظاهر بالنوم عندما عاد حبيبي السابق إلى المنزل من العمل,18610
18611,مذنب,LOLOL هذا مضحك بالفعل أعتقد أن هذا هو السبب في السابق الآن لول,كرهت السماع عن وظيفته. كان ممل. كنت أيضا صديقة رهيبة لول,18611
18612,معد,أوه. ربما ليس شيئًا بهذه الأهمية,ظللت أنتظر لأتذكر ما نسيته في رحلة التخييم هذه. لكن لم يحدث هذا لمرة واحدة!,18612
18613,معد,أوه. فهمتها. هذا جيد إذن,لقد فوجئت فقط أنني لم أنس أي شيء!,18613
18614,فرح,هؤلاء هم الكثير من المرح. الأسرة أم المدرسة؟,لا استطيع الانتظار لم الشمل القادم,18614
18615,فرح,ذلك سيكون رائعا. التقط الكثير من الصور التي تريد أن تتذكر كل تلك الذكريات التي ستصنعها.,الأسرة. نحن ذاهبون في رحلة بحرية. احب الرحلات البحرية.,18615
18616,معد,من المنطقي,كنت أقيم حفلة لذا بدأت في الاستعداد لها قبل أسبوعين. أردت أن أكون جاهزًا.,18616
18617,معد,نعم. هذا يحدث دائما,لا يفشل أبدًا إذا انتظرت حتى اللحظة الأخيرة ، فسيحدث خطأ ما.,18617
18618,غاضب,أنا أرتدي السراويل القصيرة فقط!,اشتريت بعض الجينز اليوم. اعتقدت أنها كانت لطيفة جدا.,18618
18619,غاضب,سأحاول فقط ارتداء السراويل القصيرة!,اتمنى. حسنًا ، لن أرتدي هذا الجينز على أي حال. السحاب مكسور.,18619
18620,غاضب,في صباح عيد الميلاد ، حصلت على كل ما أردته.,نعم. سأفعل ذلك,18620
18621,بهيجة,حقا؟,في صباح عيد الميلاد العام الماضي حصلت على كل ما أردته!,18621
18622,بهيجة,كلهم؟,نعم ، لقد حصلت على جميع أجهزة التلفاز ذات الشاشات المسطحة.,18622
18623,فخور,هل فعلت في الجينز الخاص بك؟,لقد قمت بعمل جيد هذا الصيف. لا بد لي من تربيت نفسي على الظهر,18623
18624,بهيجة,لما؟,امراة لرعاية نفسى!,18624
18625,بهيجة,حسنا هذا لطيف,صديقتي هي ما حصلت عليه لعيد الميلاد!,18625
18626,خائب الامل,انضم إلى النادي,لم أفز باليانصيب أبدًا.,18626
18627,خائب الامل,أنت وأنا.,أتمنى أن أفوز الآن!,18627
18628,حنين,لم أشاهد فيلمًا من قبل,أنا أشاهد فيلم الخروف الأسود,18628
18629,حنين,أتمنى أن أتمكن من رؤيته في يوم من الأيام.,إنه فيلم قديم مع ديفيد سبيد وكريس فارلي. اعتدت مشاهدته مع أبناء عمومتي عندما كنت صغيراً,18629
18630,متضايق,هذا جيد أعتقد أن كل الأطفال يحتاجون إليه. فعلت عندما كنت طفلا!,لا أمانع من نومي لمدة 3 سنوات في سريري في بعض الليالي,18630
18631,متضايق,هاها! هذا ليس جيدًا ، لا بد أنك لم تنم.,إنه يحب التسلق فوقي أثناء نومي رغم أن هذا ليس جيدًا.,18631
18632,مذنب,لماذا لم تشرب الماء؟,ذات مرة كنت عطشانًا جدًا لدرجة أنني شربت كل المشروبات الغازية في المنزل ، لكن والدي كان كذلك,18632
18633,مذنب,أرسي كولا لول. لم يكن لدي هذا هو سنوات,آر سي كولا هو ألذ شيء على وجه الأرض,18633
18634,غيور,هذا فظيع هل أخبرته كم سيكون ذلك سيئًا؟,واحد آخر من أصدقائي يتزوج.,18634
18635,غيور,ربما يجب أن تتزوج!,ينبغي لي. أنا دائما وصيفة الشرف وأنا سئمت من ذلك.,18635
18636,متخوف,لماذا هذا؟,يمكنني كسر عظامي في أي وقت!,18636
18637,متخوف,حسنا هذا الرهيب,هم هائجون جدا,18637
18638,بالإحراج,أنا دائما أرتدي السراويل القصيرة في كل مكان.,لقد طلبت فستانًا لحفلة وكان سيصل في نفس يوم الحدث.,18638
18639,بالإحراج,هذه هي الطريقة للقيام بذلك!,حسنًا ، الفستان لم يكن مناسبًا. كان يجب أن أرتدي السراويل القصيرة,18639
18640,حانق,هل أحضروا سروالك أيضا؟,شخص ما سرق حذائي!,18640
18641,حانق,اتصل بالشرطة,فقط حذائي وما زلت أبحث عنه.,18641
18642,ممتن,التي كانت حلوة. هل اكلتم معا؟,لقد علقت في العمل في وقت متأخر من الليلة الماضية ولكن خطيبتي جاءت وتوصلت لي بعض العشاء.,18642
18643,ممتن,تبدو وكأنها حارس,لا ، لقد أكلت بالفعل ولكني كنت سعيدًا جدًا لأنها فعلت ذلك. لقد ساعدني ذلك فعلا.,18643
18644,مذعور,كيف تشعر حيال ذلك؟ هل أنت جاهز؟,علينا إلقاء الخطب في الفصل الأسبوع المقبل.,18644
18645,مذعور,حسنا أرى ذلك. تجعلني الخطب دائمًا متوترة قليلاً أيضًا ... ولكن بمجرد أن تبدأ ، أعتقد أن الأمر يقلقني.,انا خائف. لقد مر أسبوع واحد فقط ولكن هذه فئة الخطابة,18645
18646,غاضب,هل ما زالت هناك فرصة للحصول على أي منها ؟؟,الليلة كانت الليلة التي كنت سأحصل فيها على قسط من الراحة.,18646
18647,غاضب,يا إلهي يرفض أطفالي النوم أشعر أنني أفعل ذلك كشخص بالغ أيضًا,ليس كثيرا. أطفالي يرفضون النوم. انا فى غاية الذكاء,18647
18648,وحيد,حسنًا ، هذا دوران إيجابي,عملت والدتي كثيرًا عندما كنت طفلاً كان لدي بعض المربيات الرائعات.,18648
18649,وحيد,الغذاء يحل الكثير من الأشياء لول,لم أكن أمانع دائمًا في إعطائي الكثير من الطعام.,18649
18650,عاطفي,أتمنى لو كان لدي أطفال.,أطفالي في أفضل سلوكياتهم عندما يكونون نائمين,18650
18651,عاطفي,أعتقد أنهم سيجعلون حياتي تستحق أن أعيشها.,هم الرهيب. انتظر و شاهد,18651
18652,مذعور,أنا لا أحبهم أيضًا,أبتعد عن الضفادع!,18652
18653,مذعور,لول حسنا ثم!,يمكن للضفادع أن تمتصها بالفعل!,18653
18654,مندهش,ذهبت إلى الكلية لبضع سنوات.,إنها سنتي الأخيرة في الكلية,18654
18655,مندهش,لم أحب الكلية كثيرا,اعتقدت أنني لن أفعل ذلك. أخيرًا هنا,18655
18656,معد,أعتقد أن هذا جيد,أنا لا أتوقف عن العمل.,18656
18657,معد,لماذا تريد القتال؟,أحاول الاستعداد للقتال.,18657
18658,فرح,نعم! يمكن أن تكون إحدى أفضل أوقات الأسبوع.,أنا مستعد جدا لموعد الليل.,18658
18659,فرح,نعم! هل انت ذاهب الى مطعم فاخر ؟؟,كان علينا إلغاء الثلاثة الأخيرة ، لذا سيكون هذا مميزًا,18659
18660,ممتن,غداء التعبئة يوفر المال,كنت على وشك شراء الطعام عندما تذكرت أنني حزمت الغداء!,18660
18661,ممتن,Ipack أطفالي luch,نعم! بالإضافة إلى أنني أستطيع أن أخرجها وأكلها متى أردت ذلك أيضًا.,18661
18662,حانق,ليس من الجيد أن تستيقظ على هههه,الليلة الماضية استيقظت على ابني وهو يتبول في غرفة نومي!,18662
18663,حانق,نعم يمكنني أن أتعلق بغضبك ، لدي أطفال بنفسي ولدي تجربة حالة مماثلة ولكن بعد أن تتذكر وتضحك معًا,يبلغ من العمر 3 سنوات فقط. ولكني آمل ألا يفعل ذلك مرة أخرى. كنت جميلة مجنون,18663
18664,فخور,نعم! أشعر بالأسف دائمًا عندما أتوقف عن العمل.,أنا سعيد لأنني لم أترك وظيفتي الشهر الماضي,18664
18665,فخور,نعم! هل كان رئيس سيء؟,تم فصل مشرفي وأصبح الآن أفضل,18665
18666,المحتوى,هذا جيد,أشعر أخيرًا أنني أسيطر على حياتي. لقد استغرق وقت طويل للوصول إلى هنا.,18666
18667,المحتوى,أنا أعرف هذا الشعور. التشديد لا يجعل الأمر أسهل على الرغم من ذلك,نعم لقد قضيت الكثير من الوقت متوترة بشأن المال.,18667
18668,مندهش,أكره الثعابين!,لم أكن أعتقد أنني أستطيع القفز عالياً كما فعلت عندما داس على هذا الثعبان!,18668
18669,مندهش,أبقى بعيدا!,نعم! إنهم زاحفون ومنزلون للغاية ويمكنهم قتلك!,18669
18670,بهيجة,أشعر كما لو أن الكلاب تعتقد أن البشر هم السرير الأكثر راحة!,كلبي تحب أن تستلقي علي!,18670
18671,بهيجة,نعم! الحضن أشعر بفرح غريزي!,أنا أحب عندما تعانق كلابي معي!,18671
18672,مشمئز,أوه الإجمالي! يجب أن أقول إنني رأيت أسوأ في الطعام من قبل!,لذلك كنت أتناول الطعام في الخارج في مكان الأسبوع الماضي ووجدت عدة شعيرات في طعامي.,18672
18673,مشمئز,نعم أنا أفكر باستمرار في ماذا يوجد في طعامي!,نعم كان مقرف جدا! أعني أن هذا يحدث ولكن فقط أزعجني على الوجبة والمزاج بالطبع.,18673
18674,قلق,التمور العمياء يمكن أن تكون مدمرة للأعصاب! كيف اتضح؟,كان أول موعد لي مع العمى وكنت أفكر في ما أفعله هنا.,18674
18675,قلق,أنا متأكد من أنك ستحسن ما تحتاجه. على الأقل كانت التجربة جديرة بالاهتمام.,كان من الجيد أنني أشعر أنني بحاجة فقط للعمل على بعض الأشياء.,18675
18676,حانق,أنا أوافق! استمروا في الصعود في منطقتي ، إنه مجنون!,لماذا أسعار الغاز مرتفعة جدا!,18676
18677,حانق,سيكون ذلك مذهلاً! يمكنك تخطي الكثير من حركة المرور,أتمنى أن تقود سيارتي على الماء,18677
18678,عاطفي,احتفظ بجميع صوري على الإنترنت.,كنت أتصفح الصور القديمة فقط أفتقد الماضي.,18678
18679,عاطفي,لا أستطيع حتى أن أتخيل كيف سيكون ذلك.,ربما كان هذا ذكيًا كنت أنظر إلى ألبوم الصور القديم هذا.,18679
18680,فخور,جيد له. ما الرياضة التي يمارسونها وهل كانت أيًا من تلك المسابقات على مستوى الولاية؟,كان فريق إخوتي الصغار هم المعسكرات التي لم أصدق ذلك,18680
18681,فخور,تبدو واعدة. ما هو موقعه في اللعب؟,إنه مجرد لاعب بيسبول صغير الآن ولكن لدي آمال كبيرة عليه,18681
18682,غاضب,يا إلهي ، سأكون مستاءً تمامًا من Atleast اسمحوا لي أن أعرف قبل أن تفعل ذلك!,اكتشفت أن شريكتي اشترت حقيبة جديدة لنفسها باستخدام بطاقتي الائتمانية. لم تهتم حتى بإخباري أو تسألني قبل استخدامه,18682
18683,غاضب,نجاح باهر هذا لا يصدق. هل أخبرتها أن هذا أزعجك؟,في الواقع. لقد كنت غاضبًا جدًا منها لأنها تصرفت بهذه الطريقة اللامبالية. لم تعتذر لي حتى عن أفعالها,18683
18684,مشمئز,يا رجل هذا مضحك بالفعل أتمنى أن يكون طفلاً ...؟,ذات مرة شاهدت أخي الصغير يتغوط في كل مكان.,18684
18685,مشمئز,نعم ، هذا مخيف جدًا وصادم!,......نعم! لقد كان رضيعًا لكنني ما زلت مرعوبًا!,18685
18686,بهيجة,نعم! أين ذهبت؟ هل تشعر بالراحة,لذلك صديق ، ذهبت للتو في إجازة وكنت سعيدًا جدًا لأنني في حاجة إليها,18686
18687,بهيجة,نعم! أراهن أنه كان رائعًا ربما كان الطقس لطيفًا حقًا.,ذهبت إلى سانتا في! شعرت براحة كبيرة وسعيدة كما تعلم؟ كان الجو باردًا,18687
18688,غاضب,تدفع لك مقابل ماذا؟,لماذا لا يدفع لي أحد؟,18688
18689,غاضب,يمكنك مقاضاة!,ادفع لي مقابل خدمتي!,18689
18690,غيور,كل صيف بالنسبة لي حار جدا للخروج.,كان صيفي مملًا جدًا,18690
18691,غيور,كنت سأغادر الآن!,أخذ الجميع إجازات. كان علي أن أعمل,18691
18692,مندهش,أي شاب؟,هل هذا الرجل فتاة؟,18692
18693,مندهش,كيف يفترض بي ان اعلم؟,لقد كان رجلاً رأيته على الإنترنت. اعتقدت أنها قد لا تكون واحدة.,18693
18694,مذعور,أنا أيضا أذهب للنوم أثناء الأفلام.,أتظاهر بمشاهدة أفلام مخيفة. أنا دائما أذهب للنوم,18694
18695,مذعور,يمكننا النوم عندما تأتي كل الأفلام معًا!,لنكن أصدقاء,18695
18696,رعاية,حقا؟,كنت في الأساس أماً ثانية لأخي الصغير!,18696
18697,رعاية,هذا بارد,نعم كنت أعتني به دائمًا وأتأكد من حصوله على ما يحتاجه.,18697
18698,غاضب,كيف كانت قيادتك؟ هل كنت تقود بسرعة ؟؟,أنا أقود المنزل من العمل,18698
18699,غاضب,واو كان غاليا على الكحول! آمل ألا يؤذي أحدا.,لا لم أكن أقود السيارة بسرعة لكن الرجل كان منتشيًا بالكحول,18699
18700,مذعور,هل انت خائف منهم او لماذا تهرب منهم؟,أركض وأختبئ من العواصف الرعدية!,18700
18701,مذعور,أستمتع بقليل من المطر من حين لآخر ولكني لا أحب العواصف الرعدية أيضًا,لا أستطيع الوقوف بالقرب منهم.,18701
18702,مذعور,أوه هل قمت بفحص ما يمكن أن يكون هذا؟,أسمع خطى في منزلي كل ليلة,18702
18703,مذعور,هل تؤمن بالأشباح؟,أنا واثق من أنه شبح يتجول.,18703
18704,خجلان,ما هو الخطأ؟! ألا يطيع قواعدك؟,أشعر بالخزي على نشاط ابني.,18704
18705,خجلان,هذا ليس جيدًا فهو بحاجة لأن يتعلم أنه يجب أن يحترمك.,وبخني في مكان عام.,18705
18706,دمر,هذا عظيم. ما هي اللعبة؟,لقد فزنا أخيرًا في هذه المباراة التي كنا نستعد لها منذ شهور!,18706
18707,دمر,هل حصلت على كأس؟,مباراة الكرة الطائرة في ولايتنا كانت ستكون لحظة كبيرة في حياتي.,18707
18708,دمر,يا إلهي هل أنت بخير؟ ماذا حدث؟,لا أصدق أن صديقي مات في حادث سيارة الأسبوع الماضي.,18708
18709,دمر,يا إلهي. أنا أكره عندما يكون الناس مهملين للغاية.,أنا بخير لقد صدم سائق مخمور.,18709
18710,متضايق,يجب أن يتوقف ذلك على الفور أو يمكن استخدام تلك الجرافة لشيء آخر.,جاري دائمًا يجرف براز كلبه إلى جانبي.,18710
18711,متضايق,إذا لم يتوقف ، فقد تحتاج إلى التقاط صورة له وهو يفعل ذلك ثم الاتصال بالسلطات.,نعم! لا يمكن اقبل المزيد. مثل أي نوع من الأشخاص سيفعل ذلك.,18711
18712,حنين,نعم ، الحياة تتحرك بسرعة يصعب تصديقها في بعض الأحيان.,النظر في ألبومات الصور القديمة الخاصة بي جعلني أفكر في الماضي حقًا. جعلني أتذكر الأيام الماضية.,18712
18713,حنين,لا أستطيع أن أتفق أكثر في بعض الأحيان أشعر وكأنني كنت طفلاً صغيراً بالأمس فقط.,يبدو في غمضة عين في بعض الأحيان.,18713
18714,بالإحراج,أنا أعرف ما تعنيه أنني لا أزعج نفسي في هذه المرحلة.,في كل مرة أحاول فيها التحدث في الفصل ينتهي بي الأمر بالغباء.,18714
18715,بالإحراج,بالضبط نفس الشيء بالنسبة لي. لا تدع ذلك يزعجك كثيرًا.,أحاول فقط أن أبقى هادئًا وأتعلم قدر ما أستطيع.,18715
18716,عاطفي,رهبة حلوة هل كانت مناسبة خاصة؟,أنا حقًا أحب القلادة الذهبية التي أعطاني إياها والدي.,18716
18717,عاطفي,هو جيد! مجرد تذكير بأن لديك أبًا يحبك.,نعم كان من أجل عيد ميلادي. ارتديه كل يوم الان,18717
18718,خائب الامل,نعم! هذا هو أسوأ ما أشعر به أن وقتي يضيع.,أنا أكره حقًا عندما تشبحني الفتيات على Tinder.,18718
18719,خائب الامل,أقول فقط استمر في وضع نفسك في الخارج لا أستطيع الاستسلام.,بالضبط! إنه يجعلني مستاء للغاية لدرجة أنني خصصت الكثير من الوقت في كل ذلك.,18719
18720,فرح,ما هو اليوم المهم إذن؟,قبل يومين من اليوم الأسود ، كنت أشعر بالخوف بالفعل.,18720
18721,فرح,أوه رائع أتمنى أن تسير الأمور على ما يرام!,كانت المدرسة في بدايتها وستكون هذه سنتي!,18721
18722,بهيجة,هذا رائع,بقي صديقي المفضل في منزلي لمدة أسبوعين كان رائعًا.,18722
18723,بهيجة,واو هذا جنون,نعم ، لقد علقنا في عالمنا طوال الوقت.,18723
18724,المحتوى,أود أن أقول أن هذا هو أحد أفراح الحياة البسيطة وليس الرعاية في العالم.,مكثت في مشاهدة Netflix لساعات اليوم,18724
18725,المحتوى,أحاول القيام بذلك بقدر ما أستطيع.,نعم كنت سعيدا جدا,18725
18726,الآن,هذا ليس شيئًا رائعًا حيث تخططون للقيام به يا رفاق,اضطر صديقي إلى إلغاء الخطط في ذلك اليوم الذي كان محزنًا,18726
18727,الآن,إذا كان لديه أشياء أخرى للقيام بذلك ، فلا بأس ولكني أكره عندما يلغى الناس لمجرد أنهم ينامون هههه,كنا فقط على وشك البرد ولكن كان لديه مشاكل,18727
18728,وحيد,ليس لدي صديق على الإطلاق.,انتقلت إلى مدينة جديدة. ليس لدي أصدقاء هنا.,18728
18729,وحيد,ربما جرب بار مع الطعام!,انا اعرف الشعور. أتمنى أن أعرف إلى أين أذهب وألتقي بالناس في مدينتي الجديدة.,18729
18730,فرح,ماذا فعلت بالمال؟,لقد وجدت عشرين دولارًا في سروالي! @,18730
18731,فرح,ماذا كان؟ هل كانت ملابس؟,اشتريت لنفسي شيئا لطيفا!,18731
18732,ممتن,نعم! الحياة نعمة ونحن بحاجة إلى الاستفادة القصوى من كل يوم.,أنا سعيد للغاية لأنني أستيقظ كل يوم!,18732
18733,ممتن,الله خير للناس. هو دائما هناك من أجلك.,أوافق ويجب أن أستيقظ كل يوم لأن الله يحبني.,18733
18734,مشمئز,كنت سأتقيأ!,كنت أقوم بتنظيف خزانة أجدادي بحثًا عن ملابس قديمة متعفنة.,18734
18735,مشمئز,كنت سأغادر المنزل بأكمله!,كدت أن أغادر الغرفة لمدة ثانية.,18735
18736,متضايق,هل تناولت أية أدوية؟,يجب أن يزول هذا الصداع!,18736
18737,متضايق,يريدونك أن تأخذ أدويتهم؟,بالطبع لا! هذا ما تريده الحكومة.,18737
18738,وحيد,ربما حاول ومشاهدة التلفزيون أو ممارسة الألعاب.,أنا أشعر بالملل الآن.,18738
18739,وحيد,ربما اذهب للخارج وحاول أن تأكل التراب.,ليس لدي كهرباء بعد: :(,18739
18740,مشمئز,أعتقد أنهم يتمتعون بصحة جيدة ولا يتذوقون ذلك السوء.,لماذا يأكل أي شخص التبول؟,18740
18741,مشمئز,حقا؟ يجب أن يكون بعض البازلاء السيئة.,طعمهم مثل الأوساخ بالنسبة لي!,18741
18742,تأثرت,ربما وجدوا عاشقًا لمشاركة الحياة معه.,كانت حياة صديقي من قبل قد بدأت بالفعل في التدهور حتى قلبها.,18742
18743,تأثرت,هذا يغير حياة الجميع.,هو فعل! وجد صديقة وعمل ثابت جيد.,18743
18744,موثوق,إنه شعور جيد عندما تكون ناجحًا بعد أن عملت بجد.,كنت أعلم أنني سأجتاز اختبار الرياضيات الذي درسته الأسبوع الماضي,18744
18745,موثوق,يجب أن تكون الطريقة التي شعرت بها هي الدافع لمواصلة العمل الجيد.,نعم كنت سعيدًا جدًا بما شعرت به,18745
18746,مذعور,أوه حقا أراهن أنني سأكون كذلك,رأيت سحابة قمع لأول مرة عندما كنت طفلة. كنت خائفة للغاية.,18746
18747,مذعور,نعم اعرف ماذا تقصد,إنه أسوأ عندما لا تفهم حقًا ما تراه.,18747
18748,عاطفي,هذا أجمل شيء سمعته على الإطلاق,احتفظ بكل قرش أجده لأنني أعلم أن جدتي أرسلتهم من السماء.,18748
18749,عاطفي,هذه خطة رائعة!,في يوم من الأيام ، سيصرف أطفالي المال لشراء قطعة أرض بجوار عائلتي.,18749
18750,وحيد,سأبكي إذا مات أي شخص أعرفه.,كان المنزل فارغًا وهادئًا للغاية منذ وفاة كلبي الأسبوع الماضي.,18750
18751,وحيد,هذا في الواقع يبدو حزينا للغاية.,لقد كان صعبًا. كان دائمًا هنا في انتظار عودتي إلى المنزل,18751
18752,دمر,يجب أن يكون ذلك مخيفًا.,ذهب إعصار ألقى بيتي!,18752
18753,دمر,أين تقيم الآن؟,أخذ كل شيء من عائلتي.,18753
18754,المحتوى,أنا أيضا أبحث عن وظيفة أفضل.,أنا بخير مع الوظيفة التي أمتلكها حاليًا.,18754
18755,المحتوى,أنا جز العشب لقمة العيش ويكون الجو حارا جدا.,ماذا تفعل حاليا؟,18755
18756,الآن,انا اسف لسماع ذلك. ماذا ستفعل الان؟,أنا مستاء لأنني لم أحصل على منحة دراسية.,18756
18757,الآن,كما هو الحال في المجتمع! ستقضي وقتًا رائعًا وأنا متأكد من أن كل شيء سيعمل بشكل جيد.,سألتحق بكلية المجتمع المحلي.,18757
18758,فخور,أي نوع من البيتزا كانت؟,لقد صنعت بيتزا رائعة الليلة الماضية.,18758
18759,فخور,أنا أفضل البيتزا على طريقة نيويورك.,لقد كانت مجرد جبن وطماطم ولكنها كانت على طريقة ديترويت - لذلك كانت تحتوي على قشرة جبنية وطماطم فوق الجبن. لقد تأثرت حقا بنفسي!,18759
18760,خائب الامل,هذا ليس رائعًا منهم ، هل كان لديهم سبب وجيه؟,لقد شعرت بالإحباط عندما لم يحضر أصدقائي إلى حفلة عيد ميلادي.,18760
18761,خائب الامل,حسنًا على أي حال ، من السيئ حقًا أنهم فعلوا ذلك,لم يخبروني لماذا.,18761
18762,مشمئز,ماذا طلبت؟,تناولت أسوأ وجبة في مطعم جديد اليوم,18762
18763,مشمئز,هل جعلتهم يستعيدونها؟,كان طبق دجاج كان لا يزال ورديًا من الداخل. أخرجت منه قليلاً,18763
18764,غاضب,أوافق أنهم لا يأخذون مسدسي!,أنا مستاء من أن الولايات المتحدة تحاول حظر حقنا في حمل السلاح.,18764
18765,غاضب,و agrere,آمل حقًا ألا يقروا أي قوانين أخرى حول هذا الموضوع.,18765
18766,توقع,اوه نعم؟ ما هذا.,أنا أتطلع حقًا إلى عطلة نهاية الأسبوع. لدي بعض الخطط الممتعة مع الأصدقاء.,18766
18767,توقع,يا هذه أتمنى أن أفعل شيئًا مماثلًا,سنخرج لتناول العشاء ومشاهدة فيلم. لقد مر وقت طويل.,18767
