,Context,Response,Text,ID
37088,غيور,هذا موقف رائع! الإيجابية هي دائما ميزة رائعة.,أنا فقط سأحصل عليه في المرة القادمة,37088
37089,ممتن,مرحبا! كيف حالك.,شكرا! يرجى الانتظار حتى نطابقك مع عامل آخر. (أحيانًا يستغرق هذا بضع دقائق إذا لم يكن هناك العديد من العمال الآخرين المتاحين,37089
37090,ممتن,هذه نعمة لا تصدق أنهم يحبونك. بعض الناس لديهم آراء مختلفة حول ذلك ، لذا من حسن حظك أن تأتي من عائلة داعمة.,أشعر بالامتنان الشديد لوجود عائلة متقبلة لقد خرجت مؤخرًا وكان الجميع فوق الدعم.,37090
37091,غاضب,اوه لا هل كنت مهذبا معه؟ يمكن أن يكون محبطًا جدًا.,اتصل بي محتال على الهاتف اليوم وحاول إقناعي بالتسجيل للحصول على خدمة.,37091
37092,غاضب,أوه لا ، هل هناك طريقة لتقديم شكوى ضده؟ وهو نفس الرجل ؟! غريب جدا!!!,حسنًا ، هذه ليست المرة الأولى التي يتصل فيها. كنت منزعجًا لأنه لن يتركني وحدي!,37092
37093,عاطفي,نعم لدي ألبوم صور وفي كل مرة أنظر إليه أبتسم,شعرت بالحنين إلى الماضي عندما وجدت صورة لحيواني الأليف الذي مات منذ بعض الوقت.,37093
37094,عاطفي,نعم أعرف ولكن على الأقل لديك ذكريات عنه,إنه جميل ويعيد الذكريات الجميلة. ما زلت أفتقد حيواني الأليف.,37094
37095,موثوق,يبدو ذلك مشوقا. هل كانت هناك جائزة؟,لذلك كنت في مسابقة تريفيا وفزت!,37095
37096,موثوق,هذا هوستيري! لقد كانت بالتأكيد جائزة فريدة من نوعها في ذلك الوقت.,نعم ، لقد كان شريطًا قديمًا في الثمانينيات!,37096
37097,ممتن,هذا رائع. ما الذي يعجبك في عائلتك؟,سعيد جدا مع عائلتي,37097
37098,ممتن,اوه هذا حلو جدا! أتمنى لو كنت قريبًا من عائلتي.,كان كل شيء قريبًا جدًا,37098
37099,توقع,رائع,لقد بدأت السنة الدراسية الجديدة ولا أطيق الانتظار لمعرفة ما سيقدمه المستقبل,37099
37100,توقع,هذا يبدو ممتعًا,نعم ، أنا متخصص في التمريض ، لذا فأنا متحمس لبدء التطوع في المستشفى المحلي.,37100
37101,فخور,أوه ، واو! هذا مثير للإعجاب قد يكون من الصعب الحصول عليه.,كان أحد نجاحاتي السابقة هو تلقي عرض تدريب!,37101
37102,فخور,مبروك هذا رائع! أتمنى أن يعجبك العمل.,نعم! أعلم أنني هزمت المرشحين الآخرين لهذا المنصب. لكن العمل بدأ للتو في تلك المرحلة!,37102
37103,مذعور,رائع! ما الذي كان مخيفًا بشأنه؟,في عيد الهالوين الماضي ذهبت إلى منزل مسكون مخيف حقًا.,37103
37104,مذعور,مثير للإعجاب! أراهن أن الممثلين الحيين يعززون التجربة حقًا!,"لقد كانت واقعية للغاية. لم أكن قد ذهبت إلى ""جيدة"" من قبل حيث يوجد الكثير من الممثلين المباشرين",37104
37105,وحيد,يا رجل. هذا غير جيد. هل انت بخير,أعيش وحدي العمل وحده أكل وحدي,37105
37106,وحيد,أنا آسف يا رجل. يمكنك التواصل معي في أي وقت.,نعم فقط بحاجة الى صديق,37106
37107,وحيد,أسمعك هناك,لم أر صديقتي منذ أسبوع أشعر بالوحدة الجميلة في الوقت الحالي. أحتاج بعض الوقت الجيد,37107
37108,وحيد,يا ولد,نعم الرجل يحتاج فقط بعض الرفقة. شيء جيد حصلت عليك.,37108
37109,عاطفي,يا له من شيء رائع وأنا أعلم أن هذا يعني الكثير بالنسبة لك. أنا متأكد من أن لها قيمة عاطفية كبيرة.,لقد وجدت الكوب الذي اعتاد جدي استخدامه كل يوم.,37109
37110,عاطفي,أنا متأكد من أنها فعلت ذلك وأعلم أنك ستعتز بهذا الكوب. ضعه في مكان آمن خاص معروض حتى تراه كل يوم ..,لقد أعاد حقًا بعض الذكريات الرائعة لطفولتي.,37110
37111,غيور,أوه ، واو. جيد لها! هل لديها عمل رائع لتحمل أسلوب حياة رائع؟,لقد صنعت أختي في الظل. لديها سيارة جديدة ومتاجر منزل جديد طوال اليوم.,37111
37112,غيور,أنا متأكد من أنه من الصعب الوقوف جانباً ومشاهدة شخص يعمل بجد من أجل أشياءهم.,لا ، ليس عليها العمل في المتاجر طوال اليوم مربيتين للأطفال. لديها كل شيء وليس عليها أن تفعل شيئًا.,37112
37113,عاطفي,أنا أحب سونيك! اعتدت الذهاب كطفل كثيرًا أيضًا. لديهم أفضل الهزات.,توقفت مؤخرًا في Sonic وحصلت على carhop الكلاسيكي. ذكرني ذلك عندما كان جدي يأخذني إلى هناك عندما كنت طفلاً.,37113
37114,عاطفي,أراهن أن الذهاب إلى واحدة مرة أخرى أعاد مجموعة من الذكريات الرائعة.,نعم ، كان جدي يعيش عبر الشارع من شارع كنا نذهب إليه كل يوم تقريبًا عندما كنت هناك.,37114
37115,فرح,لا يوجد لدي فكرة من هذا ولكن أنا متأكد من أنك أحببت ذلك,رأيت ديانا كرال تغني في يونيو! كانت مذهله!,37115
37116,فرح,هذا جيد,"إنه موسيقي جاز! لعبت دور ""لقد حصلت عليك تحت جلدي"" وهي واحدة من المفضلة لدي!",37116
37117,قلق,هذا وضع مؤسف. ما هو التشخيص؟,أريد أن أسمع من صديق هو مريض,37117
37118,قلق,أنا أرى. ربما يجب أن يفحص ذلك الطبيب. من الأفضل التحقق من هذه الأشياء على ما أعتقد.,لست متأكدا عندما يهز ساقه يؤلمه,37118
37119,بالإحراج,إنه لأمر فظيع أن تسمع آمل أنك لم تجرح أكثر من كبريائك.,تأخرت عن العمل اليوم ووقعت في عجلة من أمري على بعض السلالم,37119
37120,بالإحراج,حسنًا ، ربما كان رئيسك في العمل أحدهم وتحصل على بعض نقاط الكعكة مقابل محاولتك العمل بسرعة,نعم كنت على ما يرام ولكن أعتقد أن بعض الناس رأوني,37120
37121,دمر,واو أنا آسف لسماع ذلك,لقد قصفت بشدة في محاولتي الأولى في SAT لدرجة أنني لم أتحدث لمدة أسبوع ودفعت 150 دولارًا لدورة الإعداد,37121
37122,دمر,هذا رائع! انا سعيد لانها عملت,في الواقع ، لقد حفزتني جيدًا وحصلت على منحة دراسية مع الفصل الدراسي,37122
37123,متضايق,هل أنت متعب أو لديك خطط مبكرة غدًا؟,ولست بحاجة للذهاب إلى السرير,37123
37124,متضايق,أوه هذا مثير! لا يوجد شيء مثل الاسترخاء على الشرفة في المساء.,نعم ونعم لدي شرفة مبنية,37124
37125,متضايق,اه هذا رائع! كم لديك؟,naw لطيوري,37125
37126,مذنب,يا بيع,قبل بضع سنوات ، سرقت عن طريق الخطأ 12 علبة من الكولا من المتجر.,37126
37127,مذنب,أوه أراهن,كانت في الجزء السفلي من عربتي ونسيت كل شيء عنها. لقد كان يوما طويلا حقا. شعرت بالسوء عندما لاحظت ذلك في موقف السيارات.,37127
37128,حنين,يبدو جميل! أراهن أنه أعاد الكثير من الذكريات.,قدت سيارتي بجوار المدينة التي نشأت فيها وتوقفت بضع مرات. كان وقتا طيبا,37128
37129,حنين,هل لديك ذكريات جميلة عنه>,لقد حصلت على رؤية مدرستي القديمة!,37129
37130,متفائل,هذا مؤسف جدا. تعازي. هل هناك أي شيء يمكنك القيام به للمساعدة؟,اكتشفنا للتو أن أمي صديقاتي مصابة بالسرطان,37130
37131,متفائل,أتمنى لأصدقائك أمي كل التوفيق. يمكن أن تحدث معجزة!,لا أعتقد ذلك ، لكننا جميعًا نتفاخر,37131
37132,مندهش,ما الذي فعلته!,قرد قفز على ظهري وسرق موزتي!,37132
37133,مندهش,نعم يجب أن يكون!,لا شيئ! هاها كنا في جنوب إفريقيا وأعتقد أنها كانت جائعة!,37133
37134,غاضب,أوه لا! انت بخير؟,أنا غاضب جدا لقد وقعت,37134
37135,غاضب,أوتش! هذا يبدو مؤلمًا. يا مسكين.,نعم هبطت على مفاتيحي,37135
37136,خجلان,حسنًا ، يجب أن يكون الأمر جيدًا ولا تشعر بالذنب. اثنين من ملفات تعريف الارتباط ليست كبيرة من الصفقة,أكلت آخر اثنين من ملفات تعريف الارتباط في الجرة. لا أعرف ما إذا كان ما فعلته صحيحًا.,37136
37137,خجلان,قد تشعر بالذنب قليلاً وأنا أفهم أنه ربما يركض إلى المتجر ويأخذ المزيد؟,حسنًا بالتأكيد ولكني أعتقد أنه كان يجب علي حفظ أحد ملفات تعريف الارتباط لأخي.,37137
37138,موثوق,تهانينا على الوصول إلى هذا الحد! ما هو الموقف؟,أنا على ترقية في العمل. هناك ثلاثة أشخاص آخرين أيضًا ، لكنني متأكد من أنني سأحصل عليها,37138
37139,موثوق,لطيف! هذا دور جيد! هل تحب منصب قيادي؟,المدير العام وأنا على يقين أنني سأحصل عليه أقوم بأفضل عمل خارج المجموعة. لدي المزيد من الخبرة أيضا,37139
37140,عاطفي,هذا فظيع ما هو الخطأ؟,أشعر اليوم باللون الأزرق.,37140
37141,عاطفي,هذا مروع وآمل أن تتحسن الأمور بالنسبة لك.,الجو هادئ للغاية هنا. أفتقد جميع الأطفال الذين كانوا موجودين منذ أن انتقل ابني.,37141
37142,الثقة,انها واحدة جيدة؟,أخبرني صديقي بسرهم,37142
37143,الثقة,أخبرني. أريد أن تسمعه.,نعم حقا كثير العصير,37143
37144,الثقة,هذا ليس عدلا. لن يعرف صديقك أبدًا.,ناه لقد وعدت ألا أقولها لأحد,37144
37145,دمر,لماذا ما هو الخطأ؟,لا شيء يسير في طريقي اليوم.,37145
37146,دمر,وهل لم تمر بشكل جيد؟,لقد بذلت الكثير من الجهد لتقديم عطاءات لمشروع رائع حقًا.,37146
37147,رعاية,هل تمكنت من العثور على شخص ما؟,كنت بحاجة إلى شخص ما لمشاهدة كلابي الأسبوع الماضي,37147
37148,رعاية,حسنًا ، هذا رائع شخص تثق به أيضًا.,نعم تطوع صديقي للقيام بذلك مجانًا!,37148
37149,حنين,هذا يبدو لطيفًا جدًا ، من الجيد دائمًا أن ننظر إلى الوراء في الأوقات السعيدة.,عندما كنت طفلاً ، اعتنيت أنا وأمي بحديقة. دائمًا ما أفكر في ذلك الوقت باعتزاز أنه كان أفضل وقت في حياتي.,37149
37150,حنين,في بعض الأحيان كل ما لدينا هو ذاكرتنا.,فمن المؤكد. ربما لم يكن ذلك جيدًا ولكن في ذاكرتي إنه مثالي.,37150
37151,بالإحراج,أنت شخص شقي. ماذا فعلت؟,فداغلت امرأة متزوجة أمس,37151
37152,بالإحراج,أوه لا. لم يكن ذلك جيدًا بعد ذلك. ابحث عن خاتم في المرة القادمة.,كانت منزعجة جدا. لم أدرك حتى أنها كانت متزوجة.,37152
37153,رعاية,ما الذي يجعلك تشعر بأنك محظوظ؟,أشعر أنني محظوظ حقًا على الرغم من عدم وجود الكثير.,37153
37154,رعاية,هذا لطف منك!,صادفت شخصًا بلا مأوى اليوم وتحدثت معه لفترة من الوقت.,37154
37155,دمر,أظن أنه يجب أن يكون قد مات أحد أفراد الأسرة؟ أنا آسف جدا لهذه الخسارة.,يا رجل أكره عندما تموت الأسرة .. :(,37155
37156,دمر,يجب أن يكون من الصعب التعامل معها. لا أستطيع أن أتخيل فقدان أحد الوالدين!,نعم ، يبدو أن كبار السن لدي في آخر أرجلهم وقد فقدت والدي للتو.,37156
37157,متفائل,هل يعني بيت الضيافة أنك تؤجره أو تسمح للعائلة والأصدقاء بالبقاء مجانًا؟,آمل أن أدخر ما يكفي من المال لتشغيل بيت الضيافة الخاص بي يومًا ما. أحلم به طوال الوقت.,37157
37158,متفائل,يبدو تاهت مربحا! لدي مكان في Big sky MT. لقد عملت بشكل جيد للغاية فيما يتعلق بالتأجير.,أوه ، سيتم تأجيرها لكسب دخل - ستكون وظيفتي. أعتقد أنني سأسمح للأصدقاء والعائلة بالبقاء مجانًا إذا كانت شاغرة.,37158
37159,متخوف,لماذا هذا؟ هل أنت قلق بشأن القيادة؟,شعرت أنني لا أستطيع شراء سيارة.,37159
37160,متخوف,آه ها! هل تعرف أي فرد في عائلتك يجيد المساومة؟ ربما يكون مندوب المبيعات مساومًا صعبًا.,لا البائع لن يعطيني سعرًا معقولاً.,37160
37161,غيور,واو أتساءل عما إذا كانت تعلم أنكما معًا. هل تعلم أنك رأيتها؟,رأيت امرأة أخرى تنظر إلى صديقي صعودًا وهبوطًا بينما كنا في الصف في المتجر,37161
37162,غيور,كانت تعرف تمامًا! أعتقد أنه من الممتع أن تعرف أن شريكك يتمتع بمظهر جيد بما يكفي لجعل امرأة تحدق به هكذا.,لا أعتقد ذلك. لم تقم حتى بالاتصال بي بالعين. لكن على الأقل يبدو أن صديقي لم يلاحظ ذلك. كنا ممسكين بأيدينا لذا أفترض أنها تعلم أننا معًا!,37162
37163,رعاية,كنت هناك، وفعلته. اعتدت أن أكون مربية كلاب وأحب الكلاب. إنه لأمر محزن أن أذهب للجنيه ونرى كل الكلاب المشردة.,ذهبت إلى الجنيه اليوم وشعرت برغبة في أخذ كل حيوان إلى المنزل.,37163
37164,رعاية,عادة ما أتعامل معها من خلال عدم الذهاب إلى الجنيه بعد الآن للبحث. لقد مات كلب في حريق منزل منذ وقت ليس ببعيد ولست مستعدًا لكلب.,كيف تتعامل مع ذلك؟ أنا فقط أريدهم جميعًا!,37164
37165,مذعور,أنا قطة خائفة عندما يتعلق الأمر بالأفلام المخيفة. ما كان الفيلم حول؟,شاهدت فيلم رعب وكنت خائفا في الليل,37165
37166,مذعور,يا إلهي. هذا مرعب! لا أعرف من يحب هذا النوع من الأفلام !!,لقد كان شيطانًا ينظر إليك دائمًا ويعرف ما تفعله. كنت أفكر في الأمر طوال الليل,37166
37167,موثوق,رائع. هذا مذهل أنا أحب التغيير. ما اللون الذي اخترته؟,كنت أشعر بعدم الأمان قليلاً لذلك قررت أن أقص شعري وأن أغير لون شعري قليلاً. اشعر بأنني شخص مختلف!,37167
37168,موثوق,لطيف. أود أن أفعل الشيء نفسه ولكنه مكلف للغاية حيث أعيش. آمل أن أتمكن من تحملها ذات يوم.,قررت الحصول على خصلات شقراء قذرة فقط لإضافة بعض البعد لشعري. أشعر بجمال كبير الآن!,37168
37169,توقع,وو! أين وجهتك؟,لا استطيع الانتظار لمغادرة البلاد! انا ذاهب في اجازة قريبا!,37169
37170,توقع,يا إلهي! أوروبا هي المكان المفضل لدي على الإطلاق في العالم. لقد عدت مؤخرًا من إيطاليا واليونان منذ شهرين وأحببته!,أوروبا إنها هدية من عمي ولا أعرف حتى إلى أين أنا ذاهب!,37170
37171,توقع,حسنًا ، ذهبت إلى البندقية التي أحببتها تمامًا ولكنها كانت مزدحمة للغاية. سمعت أن فلورنسا جميلة أيضًا! في اليونان ، أوصي سانتوريني أو ميكونوس إذا كنت تريد الاحتفال!,رائع! هل تمانع من إعطائي بعض التأمل حول ما أراه؟,37171
37172,توقع,ياي! انها جميلة. إذا ذهبت ستحبه.,رائع! سانتوريني جئت هنا! الضحك بصوت مرتفع,37172
37173,معد,أوه ، واو أين كنت في المنطقة عندما حدث ذلك؟,قبل إعصار إيرما العام الماضي ، قمنا بتركيب مصاريع بسرعة لشراء المياه واشترينا طعامًا ثابتًا في الوقت المناسب,37173
37174,معد,أشكر يسوع! لول أنا سعيد أنك بخير.,نعم ، كانت عائلتي عنيدة جدًا ولم تتمكن من الإخلاء ، لكني أعتقد أن المصاريع أبقتنا بأمان,37174
37175,معد,نفس. من الصعب التكهن.,شكرا لك. آمل ألا نتعرض للضرب مرة أخرى هذا العام.,37175
37176,معد,كيف تحقق ذلك؟,حان الوقت للضرائب الفصلية ولكني أشعر بالرضا حيال ذلك. لقد كنت مجتهدًا جدًا في حفظ التسجيل,37176
37177,معد,أين تحتفظ بكل شيء؟,لقد بقيت على رأسها هذه المرة. لديّ جميع إيصالات اقتطاعات الدخل منظّمة وجاهزة,37177
37178,معد,هل لديك طريقة ما لتنظيم كل شيء؟,اشتريت صندوق ملفات محمول كبير الحجم به مجلدات,37178
37179,معد,كم من الاشياء عليك ان تمر من خلالها؟,فقط أبجديا حسب الوصف. اقتطاعات مصروفات الدخل ، إلخ.,37179
37180,مخلص,حسنًا ، من الجيد دائمًا الوفاء بالوعد. هل يمكنني أن أسأل ما هو الوعد؟,لقد تمكنت بالفعل من الوفاء بوعدي لهذه الفتاة التي كنت أراها؟,37180
37181,مخلص,حسنًا ، أحيي تفانيك وإخلاصك في التأكد من أنك حافظت على وعد العمل الجيد!,أرادت مني تحديد موعد. أخبرتها أنني سأفعل لكني لم أدرك أنني سأكون مشغولاً للغاية في العمل وكان الوقت يتأخر.,37181
37182,مخلص,شاهد الأشياء تعمل بشكل جيد عندما تجعل فعل الشيء الصحيح أولوية. أنا سعيد لأنك تابعت ذلك,شكرا لك. في الواقع كان علي أن أتوقف عما كنت أفعله وأغادر. لحسن الحظ ، تمكنت من العمل عليها أكثر عندما وصلت إلى المنزل من الموعد المحدد لذلك لم يكتشف رئيسي أنني غادرت.,37182
37183,خجلان,آه لا بأس نحن جميعًا نرتكب الأخطاء. هل انت في مدينة جديدة؟,اليوم عندما أخرجت أطفالي من المدرسة ذهبت في الاتجاه الخطأ وكادت أن أعلق. كان علي أن أستدير. شعرت بالخجل.,37183
37184,خجلان,حسن! أراهن أنك قد حصلت عليه بشكل أسرع بعد ارتكاب خطأ.,لا أنا في جزء جديد من المدينة. انه رائع!,37184
37185,خجلان,هل انتقلت إلى منزل أفضل؟,انت محق!,37185
37186,خجلان,واو هذا ملائم للغاية.,نعم فعلت. إنه أكبر بكثير ويذهب أطفالي إلى المدرسة في نفس الشارع .. يبلغ طولها حوالي ميل,37186
37187,غيور,حسنًا ، على الأقل لا داعي للقلق بشأنه يبدأ جيدًا في الحياة. يمكنه الاعتناء بنفسه الآن. يمكنك إعطائه نصائح حول اتخاذ خيارات أفضل بأمواله,لا أصدق أن أخي الأصغر يكسب مالاً أكثر مما أفعل.,37187
37188,غيور,أنا أفهم ذلك ، لقد فعل أخي الصغير أيضًا .. لديّ العائلة ولديه الوظيفة. تفصل بيننا 10 سنوات لكنه يكسب الكثير من المال أكثر مما أفعل. ربما يمكنك أن تجعل أخيك يستثمر في المنازل وأن تبدأ جميعًا شركة,نعم أنت محق جدا. أردت فقط أن أكون قدوة له وتجاوز ما يمكنني فعله.,37188
37189,غيور,يجب عليك الحق! تذكر أنهم لا يصنعون المزيد من الأرض!,هذه فكرة ذكية! شكرا لك! يجب أن أحاول توحيد القوى ... هاها,37189
37190,غيور,البيع بالجملة سيكون خيارًا رائعًا. يمكنك الذهاب إلى Youtube والعثور على الكثير من مقاطع الفيديو حول تقليب المنازل بدون مال .. ولكن إذا كان لأخيك بعض التغيير .. حسنًا .. اذهب يا أخي! الضحك بصوت مرتفع,آخذ نصيحتك وأضعها موضع التنفيذ غدًا!,37190
37191,حانق,سوف أخرج على أحد الأطراف وأقول إنها لم تمسك نهايتها آمل أن تستعيد حديقتك مشرقة وجميلة,عندما عدت من العطلة كانت معظم حديقتي ميتة. لقد وعدتني زميلتي في السكن أنها سترويها,37191
37192,حانق,أتفهم الإحباط الذي تشعر به الحديقة الجيدة تستغرق وقتًا وصبرًا لا يساورني شك في أنك ستعيد نموها بشكل أفضل من ذي قبل,آمل ذلك أيضا. لقد كنت غاضبًا جدًا ... لقد تم تدمير كل الأعمال التي قمت بها في حديقتي. الآن أنا فقط بحاجة إلى الصبر,37192
37193,حانق,لا مشكلة لدي ثقة في أنك استمتعت حقًا بهذه الدردشة,شكرا لكلماتك الرقيقة! أنا حقا آمل ذلك!,37193
37194,رعاية,Awwww .. يا لها من لحظة دفء القلب. كان هذا لطف منك أن تفعل!,عثرت على طائر صغير خارج عشه في الفناء الأمامي الخاص بي على الرغم من أنني كنت خائفًا من أن الأم لن تعيده ، فقد ساعدته على العودة إلى العش,37194
37195,رعاية,ذلك لطيف جدا! السلاحف تركض ؟! هاها !! لدي أرنب يحب أن يقفز حول منزلي أيضًا!,نعم ، أنا أحب الحيوانات الأليفة ، فقد حصلت السلاحف على الركض في معظم الأوقات عندما أكون في المنزل,37195
37196,مخلص,حظا سعيدا. هذا يبدو محبطًا حقًا. أتمنى أن كل شيء تم نسخه احتياطيًا.,لذلك تعطلت مشكلات عملي في الكمبيوتر المحمول ولن يتم التمهيد. لكنني آمل أن أتمكن من إصلاحها بنفسي ، نعلم جميعًا أن إرسالها إلى قسم تكنولوجيا المعلومات يستغرق وقتًا طويلاً!,37196
37197,مخلص,تبدو كخطة جيدة. آمل أن يكون الأمر بسيطًا ويمكنك تشغيله مرة أخرى.,"شكرا. كانت بعض البيانات على السحابة. فقط آمل أن أتمكن من ""google"" الإصلاح وأن أكون في طريقي المزدحم.",37197
37198,مخلص,هل لديك خبرة في إصلاح أجهزة الكمبيوتر؟,دعونا بالتأكيد نأمل ذلك.,37198
37199,مخلص,اسمعك. من المفترض أن تجعل التكنولوجيا الأمور أكثر بساطة. ليس هذا هو الحال دائما.,أنا بارع في التكنولوجيا ، فكلما زاد العمل على ذلك ، لا ينجز العمل الفعلي الذي أحتاج إلى القيام به كما تعلم؟,37199
37200,المحتوى,آه أجل؟ من الممتع سماعه. ماذا فعلت بالضبط؟,لقد قضيت وقتًا رائعًا في نهاية هذا الأسبوع.,37200
37201,المحتوى,هذا رائع أنا من كانساس وذهبت لأول مرة إلى كولورادو منذ بضع سنوات فقط. كان جميلا!,أخذنا رحلة إلى الجبال للتنزه. من الجميل أن تكون بعيدًا عن المدينة بالخارج في الطبيعة.,37201
37202,المحتوى,أوافق على الرغم من أنه دائمًا وقت جيد للابتعاد واستكشاف بعض الحياة الطبيعية.,هذا يبدو ممتعا. لم أذهب إلى كولورادو بعد. اود ان اذهب.,37202
37203,المحتوى,حسنًا ، يسعدني أن أسمع أنك قضيت وقتًا ممتعًا. آمل أن تتمكن من القيام بذلك مرة أخرى قريبًا.,إنه مريح للغاية. كان هناك الكثير من الناس. أكثر مما كنت أتوقع رؤيته.,37203
37204,بهيجة,ماذا حدث بعد ذلك؟,قبل سنوات كنت أحاول الحمل. لقد أجريت اختبار الحمل.,37204
37205,بهيجة,واو لابد أنه كان شعورًا جيدًا,كان الاختبار إيجابيا! كنت سعيدا جدا!,37205
37206,دمر,يا رجل أنا آسف جدا. كيف حدث هذا؟,قبل بضع سنوات كنت في حالة صدمة عندما مات كلبي,37206
37207,دمر,ذاك محزن جدا. هل رأيت ذلك يحدث؟,لقد كانت حادث سيارة اصطدمت بكلبي,37207
37208,الآن,أوه آسف لسماع أن ذلك كان بحد ذاته؟,وجدت قطتي ميتة في منتصف الشارع. دهستها سيارة.,37208
37209,الآن,آسف. ربما لم يرها السائق,نعم. اضطررت لالتقاط جثثها ودفنها. كان مفجعًا.,37209
37210,موثوق,رائع. أنا سعيد لأنك فقط التزمت بها وستزدهر,لقد بدأت مؤخرًا نشاطًا تجاريًا مع زوجتي. كنا نعلم أنها ستنجح!,37210
37211,موثوق,أتمنى لك كل خير,بالتأكيد بدأت في ذلك ، لكنها أصبحت أفضل من المتوقع بالفعل,37211
37212,متضايق,هل قلت لهم أن يتوقفوا عن الكلام؟,ذهبت لمشاهدة فيلم وجلست خلف مجموعة من الأطفال الذين تحدثوا طوال الوقت. كان من الصعب الاستمتاع بالفيلم.,37212
37213,متضايق,أراهن. في المرة القادمة اتصل بالأشخاص المسؤولين,لقد أخبرتهم أن يتوقفوا. لقد تجاهلوني. وضحك بدلا من ذلك. كان مزعجا.,37213
37214,خجلان,يا للهول. هل سحبوك؟,كنت أسرع عندما كانت الشرطة ورائي,37214
37215,خجلان,هل كنت مسرعة؟ كنت سأكون متوترة أيضا.,بالطبع فعلوا. كنت متوترة جدا,37215
37216,خجلان,أنا أرى. حسنًا ، آمل أن كل ما حصلت عليه كان تذكرة.,لقد تجاوزت الحد الأقصى للسرعة بمقدار 20 ميلاً,37216
37217,الثقة,أوه هذا مخيف جدا وسيء منهم,في العامين الماضيين ، ساعدت والدتي على الخروج من علاقة سيئة وجعلتها تعيش معي ومع عائلتي ، معتقدة أن ذلك سيساعدها على المضي قدمًا في الحياة والاستمتاع بها ، ولكن اكتشفت أنها كانت مؤامرة بينها وبين عائلتي. أختي تدفعني كليًا للخروج من كل من يعيش في حياتي,37217
37218,الثقة,هذا مقلق انها بحاجة الى مساعدة,نعم ، لم يكن الأمر كذلك بالنسبة لي ولكن طفلي أيضًا ، اكتشفت أنه لم يكن لديها متسول جانبي فحسب ، بل كانت مصابة بالفصام ورفضت أن تأخذ أدويتها حزينة جدًا,37218
37219,وحيد,كنت أنا وصديقي في الخارج في الحانات ذات ليلة نفعل الشيء المعتاد للشباب. لقد كانوا يتصرفون قليلاً طوال الليل وعندما سألتهم إذا كانوا بخير قالوا لي أن كل شيء على ما يرام. كنت أعلم أن هذا لم يكن صحيحًا لأنني كنت أعرف هذا الشخص لسنوات ولكن الليلة اقتربت من نهايتها وحصلنا على سيارة أجرة إلى المنزل.,لقد عشت بمفردي خلال العشرينات من عمري ولكني لم أحب ذلك على الإطلاق. كان المنزل دائمًا فارغًا.,37219
37220,وحيد,أنا آسف لأنك شعرت بهذه الطريقة. هل هو أفضل الآن؟,حسنًا ، أنا سعيد لأنه نجح في النهاية. من ناحية أخرى ، لم يكن لدي أصدقاء ينتظرونني في المنزل وشعرت بالفراغ.,37220
37221,الثقة,يجب أن يثق صديقك بك ويهتم بك كثيرًا ليثق بك بهذا الشكل. كيف كانت ردة فعلك؟,ركبنا سيارة الأجرة ونظر إلي صديقي بأخطر وجه وأخبرني أنهما ثنائي الجنس. على الرغم من أنهم قالوا إنهم عادة ما يواعدون نفس الجنس فقط ولم يخبروا أي شخص بذلك.,37221
37222,الثقة,هذا طيب. لا بد أنك فوجئت بالاعتراف.,أخبرتهم أن الأمر لا يهمني وما زلت أحبهم مثل العائلة.,37222
37223,الثقة,رائع! آمل ألا يفعل أي شيء مجنون!,ذهب زوجي بعيدًا لقضاء عطلة نهاية الأسبوع للاحتفال بعيد العزوبية لصديقه,37223
37224,الثقة,أتمنى أن يكون لديك الكثير من المرح كما يفعل!,لا أعتقد أنه سيفعل ذلك فهو ليس وحشيًا جدًا لشخص. لكن أتمنى أن يستمتع!,37224
37225,مخلص,اه هذا عظيم. هل كنت قادرًا على مساعدته على الحركة؟,عاش أخي مؤخرًا لبدء حياته من جديد ، لقد أحب أخيرًا المكان الذي أؤمن أنه سيكون لديه مستقبل جيد هناك,37225
37226,مخلص,حسنًا على الأقل كنت قادرًا على تقديمه إلى صديقك. أتمنى أن يعمل كل شيء من أجله!,لم أكن قد حزم ما كان بوسعه في حقيبة وغادر إلى دولة مختلفة حيث يقيم مع صديق عزيز لي.,37226
37227,خجلان,في بعض الأحيان ، يمكن للخروج مع الأصدقاء أن يريح العقل الذي يعرف أنك قد تجتاز الاختبار.,كان علي حقًا أن أدرس أكثر من أجل امتحان الرياضيات في الكلية. قررت أن الخروج مع الأصدقاء سيكون أكثر متعة.,37227
37228,خجلان,تلك الرائحة الكريهة ابتهج وحاول مرة أخرى,انتهى بي الأمر بالفشل ذريعا. شعرت بالسوء حقًا واضطررت إلى العمل بجد لاستعادة درجتي.,37228
37229,مخلص,مرحبا لماذا ماذا حدث؟,مرحبًا ، كنت أعاني من وقت عصيب مؤخرًا,37229
37230,مخلص,هل اسست الواعظ مفيدا؟,كنت أشعر ببعض الأشياء في المجال الروحي وتحدثت مع الواعظ عنها.,37230
37231,مخلص,لم أذهب قط إلى واعظ.,نعم!,37231
37232,الثقة,عن ماذا كان السر؟,أخبرني صديقي سراً عن صديقته ولم أخبر أحداً. كان دائما يخبرني بأسراره.,37232
37233,الثقة,لن أخبر أحدا! تعال إلى تفصيل واحد فقط مثير ؟؟,لا أستطيع أن أخبرك أنني صديق مجرب.,37233
