,Context,Response,Text,ID
29101,موثوق,حسنا لا تقلق بعد ذلك,أعلم أنني أبليت بلاء حسنا.,29101
29102,حنين,ربما يمكنك أن تأخذ واحدة قريبا.,أفتقد القيام برحلات على الطريق مع أصدقائي,29102
29103,حنين,هذا صحيح ولكن ربما يمكنك ترك الأطفال في المنزل مع جليسات الأطفال. هذا يبدو ممتعًا بالفعل.,لا متعة في ركوب أربع ساعات مع مجموعة من الأطفال. أعتقد أن تلك الأيام قد ولت,29103
29104,مشمئز,سأكون غاضبًا جدًا. هل واجهتهم بهذا السلوك؟,يأتي صديق زميلي في الغرفة ويأكل فقط كل الطعام الموجود في ثلاجتنا دون أن يطلب ذلك حقًا. لا أفهم كيف يمكن للناس أن يكون لديهم نقص تام في الوعي الذاتي ويمكن أن يكونوا أنانيين للغاية لمجرد الدخول وتناول طعام الآخرين. أنا أرتدح في التفكير في أن أكون وقحًا مع شخص ما,29104
29105,مشمئز,حسنًا ، قد أترك له مفاجأة في الثلاجة في المرة القادمة التي يأتي فيها. بعض بودنغ الشوكولاتة Ex-Lax أو شيء من هذا القبيل.,أنا لست شخصًا تصادميًا حقًا ... لقد طلبت من رفيقي في السكن أن يقول شيئًا لأنه يعرفه بشكل أفضل. قال إنه طرح الأمر ولكن لا يبدو أنه يتغير كثيرًا. ثم قلت شيئًا ما أيضًا ، لكن الرجل سخر من الأمر وكأنه يعتقد أننا نمزح فقط. لا أعرف ما يدور في رأسه,29105
29106,عاطفي,هل هناك سبب يجعلك عاطفيًا إلى جانب كونك غير مهم بالنسبة لك؟,أشعر بالعاطفة تجاه إخوتي ، فهم مهمون جدًا بالنسبة لي,29106
29107,عاطفي,قل لهم ذلك!,لا أعتقد أنني فقط لا أريدهم أن يبتعدوا أو يغادروا,29107
29108,غيور,أفهم أنه ليس من الممتع عدم كسب المال بالطريقة التي يفعلها الآخرون,أكره رؤية أصدقائي يأخذون إجازات رائعة طوال الوقت.,29108
29109,غيور,بالضبط يجعل السعادة صعبة في بعض الأحيان,يبدو الأمر كذلك مع وسائل التواصل الاجتماعي وكأننا نتعرض للقصف من قبل الأثرياء والمشاهير.,29109
29110,متفائل,أنا آسف جدا لسماع ذلك. أي أخبار تعود حتى الآن عما يمكن أن يكون؟,كنت أشعر بالفزع في الآونة الأخيرة وذهبت إلى الطبيب.,29110
29111,متفائل,ممتاز! يمكن علاج مشاكل الغدة الدرقية بسهولة على الرغم من أنها يمكن أن تكون عبئًا في التعامل معها. أتمنى أن تشعر بالتحسن في أسرع وقت ممكن!,نعم! قرر الطبيب أنني أعاني من مشكلة في الغدة الدرقية وبدأ في العلاج. أنا متفائل بأنني سأشعر بالتحسن قريبًا!,29111
29112,مذعور,سيكون ذلك مخيفًا حقًا! ماذا تفعل إذا اقتربوا من منزلك؟,أنا أعيش في وسط اللا مكان وبعد أن لم أسمعهم طوال هذا الصيف سمعت مجموعة من الذئاب الليلة الماضية.,29112
29113,مذعور,سأكون مرعوبا! يبدو أن لديك نظامًا جيدًا للتعامل معهم!,أحاول إقامة حواجز طبيعية لردعهم. أنا متأكد من أنهم يخافونني أكثر مما أنا منهم ، لكن يمكن أن يكونوا مزعجين ومخيفين للغاية عند رؤيتهم في الأفق.,29113
29114,متضايق,لول أنا لا ألومك. هل انتهى بك الأمر تركتها؟,أصرت أختي على بثرة على ظهري. أنا حقا لا أريدها أن تفعل ذلك.,29114
29115,متضايق,كانت والدتي تفعل ذلك عندما كنت صغيرًا. كرهته. تتألم بشدة بأظافرها الطويلة.,كانت تجلس خلفي وساعدت نفسها في ذلك.,29115
29116,متفائل,متى يخرج؟ يبدو جيدا!,آمل أن يكون Super Smash Bros الجديد ممتازًا ويبدو الجزء حتى الآن!,29116
29117,متفائل,أوه ، هذا بعيد المنال! هل يمكنك الطلب المسبق؟,في ديسمبر لا يزال بعيدًا عني!,29117
29118,غيور,لماذا هذا؟,صديقي بدأ يثير أعصابي.,29118
29119,غيور,حسنًا ، إذا كان يغازل ، فسوف أتخلى عنه,إنه يتحدث دائمًا إلى فتيات أخريات.,29119
29120,مندهش,ما الذي جعلها سنة طويلة بالنسبة لك؟,كانت هذه سنة طويلة.,29120
29121,مندهش,حسنًا ، آمل أن تتمكن من العناية بهذه الأشياء لقد واجهت الكثير من المتاعب مع المال في حياتي. يأخذ الكثير من العمل الشاق لإصلاحه.,المشاكل المالية في الغالب. لقد كنت أعمل من ذيلتي لحل ذلك.,29121
29122,حانق,ماذا فعلت بعد أن أدركت ذلك؟,مشيت أطفالي طوال الطريق إلى المدرسة ثم أدركت أنني نسيت حقيبة الظهر الخاصة بها,29122
29123,حانق,التمرين شيء جيد على الأقل.,كان علي القيام برحلة ثانية. إنها مسيرة طويلة. كنت غاضبا جدا من نفسي,29123
29124,مخلص,هذا جيد,لم أكذب قط على زوجتي.,29124
29125,مخلص,حسنًا ، أنت سلالة نادرة.,لقد تم إغراء الكذب ولكني لا أستطيع أن أجبر نفسي على القيام بذلك.,29125
29126,متخوف,أوه آمل أن يتضح لك ookay!,أشعر بقلق شديد هذا الصباح. أعارت أخي سيارتي وهو سائق مروع.,29126
29127,متخوف,كان هذا لطفًا منك لذا آمل ألا يأتي بنتائج عكسية,وشكرا لي ايضا! لقد كان عالقًا ويحتاجها وهي سيارة فقط ، أليس كذلك؟ ما زلت أعلم أنني سأكون على حافة مقعدي طوال اليوم.,29127
29128,وحيد,أراهن أنه لم يكن كذلك! لابد أنك شعرت بالوحدة الرهيبة! أنا سعيد لأنك وجدت بعض الأصدقاء الجدد!,قبل أن أقابل صديقتي وأصدقائي كنت وحديًا جدًا ولم يكن ذلك وقتًا ممتعًا,29128
29129,وحيد,هذا جيد! مبروك لك حياتك الجديدة!,شكرًا لك ، أنا سعيد لأن الحياة قد تحسنت كثيرًا,29129
29130,غاضب,هذا مريع. هل تعمل ساعات أكثر أم أنها تحشرها في الساعات التي لديك بالفعل؟,أنا غاضب من وظيفتي مؤخرًا لأنهم يجهدوننا كثيرًا,29130
29131,غاضب,أنا أكره عندما تفعل الإدارة ذلك. أود أن أسألك عما إذا كانوا يعوضونك عن العمل الإضافي ولكن إذا كانوا يعاملك بالفعل على هذا النحو ، فأنا أشك في ذلك.,المزيد من الساعات والمزيد من العمل مكتظ للغاية في كلا الجانبين,29131
29132,فخور,واو وات هي شهادتها فيها؟,لقد استغرق الأمر وقتًا طويلاً للقيام بذلك بسبب الكثير من المصاعب في الحياة ولكن زوجتي تخرجت أخيرًا من برنامج الماجستير خلال الصيف.,29132
29133,فخور,واو هذا رائع جيد لكم يا رفاق!,شهادتها في كيمياء الطب الشرعي. لقد حصلت بالفعل على وظيفة مباشرة بعد التخرج ، نحن نشعر بنشوة.,29133
29134,متفائل,ما هو النظام لديك؟,آمل أن تكون لعبة Super Smash Bros الجديدة جيدة كما تبدو,29134
29135,متفائل,رائع. لدي جهاز إكس بوكس ​​ون إكس,لدي نينتندو سويتش و PS4,29135
29136,حانق,لماذا انفصلت؟,صديقي السابق يحاول العودة معي,29136
29137,حانق,أود أن أقول دعها تذهب لا تهتم بها,يقامر كثيرا. لقد بدأ يزعجني الآن,29137
29138,قلق,أنا أيضا! أنا أحب الخريف الطقس!,لقد تعبت من هذا الطقس الحار. أنا جاهز للسقوط.,29138
29139,قلق,يعجبني أنه ليس حارًا جدًا وليس باردًا جدًا.,ما رأيك هو الجزء المفضل لديك من Fall؟,29139
29140,الآن,هل كان؟ أنا آسف جدا من أجلك.,اليوم كان عيد ميلاد أختي الصغيرة الثالث.,29140
29141,الآن,هذا مأساوي جدا. انا اسف جدا.,لقد قُتلت في حادث سيارة العام الماضي.,29141
29142,وحيد,ربما يجب أن ترى حول التسجيل في نوع من المجموعات الاجتماعية؟,عاد الجميع إلى الكلية ، وسأحتاج إلى العثور على أشخاص جدد للتسكع معهم ولكن ليس لدي الطاقة.,29142
29143,وحيد,نعم ولكن الكثير منهم لن يعودوا. بمجرد تخرجهم سيبدأون حياتهم.,قد يكون هذا خيارًا ولكني سأفتقد أصدقائي الفعليين كثيرًا.,29143
29144,المحتوى,يبدو وكأنه خطة ليوم عطلة أحب أن أفعل ذلك أيضًا.,لدي بقية اليوم وسأجلس على الأريكة وأسترخي.,29144
29145,المحتوى,نحتاج جميعًا إلى وقت للاسترخاء وإعادة الشحن.,نعم في بعض الأحيان يكون من الجيد فعل الكثير من لا شيء.,29145
29146,مذنب,ها يا رجل. هذا سبب سخيف للتوقف. هل حاولت التحدث مع ضابط الشرطة حول ذلك؟,لم أضع الوامض الخاص بي وحصلت على تذكرة له.,29146
29147,مذنب,قد يكون لديك حظ أفضل عندما تذهب إلى المحكمة بشأن ذلك. يجب أن يكون القاضي متفهما. إنه خطأ شائع,نعم لكنه لم يكن يمتلكها.,29147
29148,توقع,أوه نعم تلك اللعبة تبدو مجنونة. لديهم عدد هائل من الشخصيات هذه المرة إنه رائع.,أنا متحمس للعبة Super smash Bros الجديدة التي ستصدر للتبديل قريبًا,29148
29149,توقع,سمعت أن ابني K Rool قد فاجأني حقًا. أنا لم أره في الجوار إلى الأبد.,إنهم بالتأكيد يفعلون الكثير من الشخصيات التي لا يمكنني اللعب بها جميعًا!,29149
29150,فرح,هذا شيء عظيم أنني لم أصطاد من قبل,سنقوم برحلة عائلية إلى البحيرة يوم الأحد للذهاب للصيد. أنا أتطلع إلى ذلك لأنني أحب الصيد حقًا ولكني لم أمضه منذ فترة.,29150
29151,فرح,سأعطيها بعض الوقت بعد ذلك!,إنه مريح للغاية! لا يتطلب الأمر منك الكثير ، لذا إذا كنت تستمتع بالخروج مع الطبيعة (والحصول على شيء جيد لتناول الطعام أثناء القيام بذلك) فهذا وقت ممتع.,29151
29152,بهيجة,إنه لأمر مدهش .. الأثرياء فقط يعتقدون أنه ليس لدينا فواتير ويحتاجون أليس كذلك؟,انتظرت وانتظرت ولكني أخيرًا استردت مبلغ التأمين من شقتي القديمة. استغرق المالك الخاص بي طويلا بما فيه الكفاية!,29152
29153,بهيجة,هل تنتقل إلى شقة أو منزل آخر؟,هاها هذا مؤكد. إنهم ينتظرون دائمًا حتى آخر لحظة ممكنة يسمح بها القانون إذا كان هناك واحدة. على الأقل الآن يمكنني أن أضع مكانًا جديدًا.,29153
29154,معد,إنها تبدو وكأنها أم عظيمة! أي نوع من الحيوانات لديك؟,أمي تساعدني كثيرًا لدرجة أنني أترك حيواناتي تحت رعايتها إذا حدث لي أي شيء. هذا مصدر ارتياح!,29154
29155,معد,واو أنت تدير عيادة بيطرية أو شيء من هذا القبيل هههه! حسنًا ، يبدو أنهم محاطون بالحب.,أرانب كلاب السلاحف والكثير من القطط :),29155
29156,فرح,أنا أحب الطقس في الخريف ، هل أنت مستعد للخريف لأن الصيف حار جدًا.,أنا جاهز للسقوط.,29156
29157,فرح,نعم ، الألوان جميلة جدًا في الخريف وأنا أحب مظهر الموضة أيضًا ، فلنبتهج لنقع هنا تقريبًا.,نعم وأنا أتطلع إلى تغيير الألوان والنسيم البارد.,29157
29158,متخوف,هذا يبدو مثيرًا ومخيفًا بعض الشيء. إلى أين تذهب؟,أشعر بالتوتر بشأن المغادرة لرحلتي. من المفترض أن أذهب لمدة ثلاثة أشهر.,29158
29159,متخوف,لقد قمت برحلة إلى أوروبا مرة واحدة. بمجرد أن تعتاد على ركوب القضبان والسفر حولها يكون انفجارًا.,أنا ذاهب إلى جميع أنحاء أوروبا الغربية. إنه أمر شاق بعض الشيء للتفكير فيه.,29159
29160,مندهش,تلك الأيام هي الأفضل. هل ستجري المهمات أم ستبرد فقط؟,أعطاني مديري إجازة بعد الظهر.,29160
29161,مندهش,هذا رائع. استمتع بها.,فقط سأبرد. جاء التوسع الحربي الجديد. ربما سأفحص ذلك أيضًا.,29161
29162,دمر,أنا آسف لأنني مررت بذلك أيضًا. هل كنت حقا قريب؟,شعرت بالحزن عندما توفيت جدتي,29162
29163,دمر,حسنًا ، آمل أن تتمكن من تجاوزها جيدًا :),قريب جدا نعم. لا يزال يلدغ في بعض الأحيان لكنها لا تريدني أن أعزف عليه,29163
29164,دمر,آمل ألا يلحق الضرر بمنزلك أو أي شيء على ملكيتك!,لقد تعرضنا لسقوط بعض الأطراف مؤخرًا من العواصف واضطررت إلى العمل بجد لتنظيفها بالكامل.,29164
29165,دمر,أراهن فقط على أخذ فترات راحة ومعرفة ما إذا كان لديك أي أصدقاء يمكنهم مد يد المساعدة.,لا ولكن كان هناك الكثير من العمل.,29165
29166,قلق,ما الذي يجعلك غير مرتاح حيال ذلك؟,يريد شريكي / شريكي (لول) المجيء في عطلة نهاية الأسبوع القادمة .. لكنني لا أشعر بالراحة معها.,29166
29167,قلق,آه ، هذا يبدو معقولًا ربما من الأفضل أن تأخذه ببطء.,إنه يعمل في مجال الاستشارة ولا أشعر أنه أحرز تقدمًا كبيرًا حتى الآن. لذلك لا أريد التراجع عن أي شيء بسرعة كبيرة .. حيث ينتهي بي المطاف بالتدمير مرة أخرى,29167
29168,موثوق,أي نوع من الاشياء؟,طلبت من صديقي الحصول على بعض الأشياء لحفلة كنت أعلم أنه سيحضرها رغم ذلك.,29168
29169,موثوق,أوه لطيف أي نوع من الحفلة؟,مثل الطعام والزينة وأشياء من هذا القبيل.,29169
29170,الآن,يجب أن يكون الرجل صعب المنال.,رأيت رجلاً يركب على جانب الطريق إلى المتجر في دراجته الصغيرة / كرسيه المتحرك.,29170
29171,الآن,في بعض الأحيان يستمتعون بالقدرة على التجول بمفردهم حتى لو كان ذلك خطيرًا.,كان كبيرًا في السن. شعرت بالسوء تجاهه لأنه لم يكن لديه أي عائلة للمساعدة! كاد أن يتعرض للضرب عدة مرات. يعني .. ربما يكون سعيدا؟ لكنني شعرت بالسوء :(,29171
29172,مخلص,قرف! يا له من غبي! ربما يجب أن يخبره زوجك. هل أخبرته بشدة؟ مثل .. ابتعدي عني زحف؟,يسألني رجل دائمًا عن موعد لا يفهم أنني لن أغش زوجي أبدًا.,29172
29173,مخلص,حسنًا ، سيكون ذلك جيدًا للالتزام وما إلى ذلك. ولكن ليس جيدًا عندما يقول شخص لا عن شيء كهذا,نعم لدي لكنه قاس! من علم الرجال ألا يستسلموا فهو الشيطان!,29173
29174,توقع,هل قططك بخير أم أنها مريضة؟,أهلا! كنت أسير طوال اليوم في انتظار سماع رأي الطبيب البيطري. يتم فحص قططي الآن.,29174
29175,توقع,لابد أنك مريض قلق !. آمل أن كل شيء على ما يرام.,لقد كانوا مرضى في الآونة الأخيرة. آمل أن يكون هناك نوع من حشرة المعدة التي تنتظر مكالمة من الطبيب البيطري يقودني إلى الحائط!,29175
29176,خائف,كنت سأطير إذا سمعت ذلك! ماذا كان؟,في ذلك اليوم كنت أقود سيارتي إلى الشارع عندما شعرت بانفجار.,29176
29177,خائف,ما يريح. ربما كان هذا يخيف قلة قليلة من الناس أيضًا. أنا سعيد لأن الرد عليها كان سريعًا.,لقد سقط قطب كهربائي وكان هناك الكثير من الضوضاء والشرارة الحمد لله أنه سقط فقط على السياج لكنني لم أغادر حتى رأيت الناس الذين يعيشون هناك على ما يرام ويبلغون عن ذلك.,29177
29178,بالإحراج,هاها يا أيها الأطفال الصغار يمكنهم أن يكونوا حفنة حقيقية! ابنتي تبلغ من العمر عامين تقريبًا لذا فهمت!,كنت أغسل سيارتي في الفناء الأمامي الخاص بي في ذلك اليوم ، وحصل طفلي البالغ من العمر عامين ونصف العام على الخرطوم وبدأ في الركض مني. هناك العديد من الأشخاص بالخارج يفعلون كل ما يرونه دونغ. في كل مرة أضع فيها مسافة قدمين من طفلي ، كان يرشني على وجهي بالخرطوم ويستمر في الركض. استمر هذا الأمر واستمر بينما كان الجميع يشاهدني ربما يضحك علي.,29178
29179,بالإحراج,صحيح أنهم شديدو الانتباه ويشاهدون / يتعلمون حتى عندما لا تدرك ذلك.,نعم ، يبدو الأمر تمامًا كما لو كانوا رضعًا لا يعرفون ماهية الخرطوم أو ما يفعله ، وبعد ذلك يومًا ما أصبحوا أذكياء جدًا ويعرفون كيفية استخدام كل شيء وليس من أجل الصالح العام!,29179
29180,خائف,هذا مؤسف :( هل سيكون من المجدي لك أن تبيع سيارتك وتعمل بوسائل النقل العام لفترة من الوقت حتى تتمكن من شرائها؟,تعرضت لحادث سيارة صغير في ذلك اليوم. كان الجميع بخير السائقين والركاب. لقد كان خطأي بالكامل .. والآن أشعر بالقلق بشأن أسعار التأمين بعد ذلك. أنا طالبة جامعية ولا أستطيع تحمل المزيد,29180
29181,خائف,لول التي قد تكون متطرفة بعض الشيء. ربما تبيع أجزاء من جسمك مثل البلازما؟,ليس تماما. تخصصي في الكلية يتطلب فترة تدريب وهو بعيد نوعا ما .. سيكون من الصعب أن أكون في المواصلات العامة وأتأكد من أنني سأكون هناك في الوقت المحدد. ربما سأبدأ في بيع جسدي في الشارع!,29181
29182,مشمئز,لماذا هو محزن؟,لقد كنت أشاهد الكثير من عروض السجن. إنه أمر محزن حقًا,29182
29183,مشمئز,يفعلون ولكن للأسف هذا جزء من الحياة.,يفعل الناس أشياء مروعة في بعض الأحيان. انها مجرد رهيبة,29183
29184,حنين,أنا أوافق! ما العروض التي شاهدتها؟,افتقد التسعينيات! أفضل الوجبات الخفيفة والموسيقى والبرامج التلفزيونية!,29184
29185,حنين,لقد شاهدت كل هؤلاء. كلاريسا تشرح الأمر كله هل أنت خائف من سكيتر ابن عم الظلام ...,Double Dare Rugrats Doug اكتشف الأمر,29185
29186,مشمئز,أوو. آمل أن يكون بالخارج - تلك الأشياء كريهة الرائحة!,شاهدت رجلاً يأكل 3 أرطال من التونة المعلبة.,29186
29187,مشمئز,أنا أراهن إنها كانت. ألا تكره فقط أولئك الذين يتناولون الطعام حيث يقوم الناس بدفع الأشياء في أفواههم بهذه السرعة ؟!,نعم كان من الجسيم جدا أن نشهد!,29187
29188,مشمئز,لا ، يجب أن أعترف أن التونة المعلبة ليست من المفضلات لدي. هل شاهدت هذا على التلفاز؟,يمكن أن يكون ممتعًا في بعض الأحيان ولكن ليس في هذه المناسبة.,29188
29189,خائف,كنت على نفس المنوال مع الكلاب لفترة طويلة. هل حدث شيء ما جعلك تكره القطط؟,أنا لا أحب التواجد حول القطط فهي تخيفني.,29189
29190,خائف,هذا ما حدث معي ومع الكلاب. انا اسف لسماع ذلك. أتمنى أن تجد رفيقًا مختلفًا للحيوان!,لقد هاجمني أحدهم عندما كنت صغيراً.,29190
29191,تأثرت,أي كلية رابطة اللبلاب؟,تم قبول والدتي مؤخرًا للتدريس في كلية رابطة اللبلاب.,29191
29192,تأثرت,هذه مدرسة عظيمة ماذا تدرس؟,برينستون,29192
29193,مذعور,يبدو ذلك ممتعًا حقًا. أي نوع من الغابة كانت؟,كنت أسير ذات مرة عبر غابة,29193
29194,مذعور,هذا يبدو مخيف جدا. أنا سعيد لأنك جعلتها حية.,كانت كثيفة ومظلمة للغاية في الليل.,29194
29195,غيور,هل فعلوا أي شيء مثل التقبيل؟,كان هناك رجل يتحدث مع صديقتي في الكرنفال.,29195
29196,غيور,هل كنت تغار؟,لا الحمد لله. لكنني كنت على حافة الهاوية. لا ينبغي لأحد أن يتحدث معها سواي.,29196
29197,بهيجة,هذا غير معقول. كم عمر؟,لدي ابنتان جميلتان.,29197
29198,بهيجة,يا لها من عصور رائعة!,10 و 13 سنة.,29198
29199,مذنب,حسنًا ، هل سيتلف أي شيء؟,لقد كذبت على صديقي بشأن شيء أشعر بالخجل من أن أقول ماذا.,29199
29200,مذنب,هل سيكون الخروج بها سيئًا كما لو تم القبض عليك؟,يمكن أن أعتقد أنني يجب أن أكون نظيفة.,29200
29201,غاضب,هل دخلوا في معارك كهذه من قبل وهل تم استدعاء الشرطة؟,خاض جيراني قتالًا صاخبًا في الليلة الماضية في الثانية صباحًا.,29201
29202,غاضب,كنت أعيش في منطقة وعرة وكان هذا النوع من الأشياء يحدث. انها تصبح قديمة حقا بسرعة.,ليس بصوت عالٍ ولكنهم فعلوا ذلك من قبل. ينفصلون عن مرة واحدة في الشهر. أعتقد أن الشرطة أتت.,29202
29203,فرح,هذا رائع. احب الحدائق المائية. هل تحب حمامات السباحة بشكل عام؟,من المفترض أن نذهب أنا وصديقي إلى حديقة مائية في نهاية هذا الأسبوع. لم أذهب مطلقًا إلى حديقة مائية ، لذا فأنا أتطلع إلى ذلك.,29203
29204,فرح,آه أجل! الجو بارد هنا اليوم لكنه كان حارًا بجنون. المسابح هي الأفضل.,أوه نعم أنا أحب السباحة! خاصة عندما يكون الجو حارًا جدًا بالخارج.,29204
29205,مشمئز,آآآه مقززة! أراهن أن رائحتها كريهة!,لقد أخرجت القمامة الليلة الماضية وانقلبت العلبة فوقي,29205
29206,مشمئز,رائحة القمامة هي الأسوأ. إنها مثل هذه الرائحة المريضة الحلوة التي لا توجد في أي مكان آخر في الطبيعة.,لقد شعرت بالإجمال ولم أستطع التخلص من الرائحة حتى بعد عدة حمامات,29206
29207,متخوف,أوه لا ، هل لديك حبة قلق يمكنك تناولها لتهدئتك؟,يجب أن أذهب إلى عيادة طبيب الأسنان غدًا وأنا أخشى ذلك.,29207
29208,متخوف,أحضر معك شخصًا يمكن أن يكون دعمًا عاطفيًا,لا ، لا يمكنني تناول أي دواء الآن. أتمنى لو أستطيع ذلك لأن كل شيء عن طبيب الأسنان يسبب لي القلق.,29208
29209,وحيد,ياللفظاعه! أنا آسف جدا لحدوث ذلك. منذ متى كان ذلك؟,زوجي تركني ليس لدي أحد.,29209
29210,وحيد,هل حاولت إيجاد مستشار؟ قد يساعدك ذلك على تجاوزها.,منذ أسبوعين ، لم يكن لدي أي شخص أتحدث معه. انها الاسوء.,29210
29211,متفائل,قف. لابد أنها تشعر بتحسن كبير؟,ذهبت لزيارة جدتي لأنها كانت مريضة للغاية وطارد الفراش لمدة أسبوعين. عندما وصلت إلى هناك رأيتها تنهض وتنهض من السرير!,29211
29212,متفائل,يا لها من مفاجأة رائعة. أتمنى أن تستمر في التقدم.,نعم ، لقد كانت محبطة ولم نكن متأكدين من الوقت الذي ستستغرقه حتى تتحسن.,29212
29213,متضايق,أوه لا! هذا هو مثل هذا الإزعاج.,انطفأت أقفال السيارات على سيارتي. إنه لألم شديد الاضطرار إلى التحقق منها يدويًا في كل الأوقات.,29213
29214,متضايق,هل هو شيء يمكنك القيام به بنفسك أم يجب القيام به في متجر؟,أنه. لا يبدو إصلاحه رخيصًا أيضًا.,29214
29215,خائف,لماذا كنت خائفا هل كان الظلام؟,كنت خائفا عندما كنت عائدا للمنزل الليلة الماضية,29215
29216,خائف,أوه لا ، كان يجب أن يكون معك شخص ما مخيف جدًا لأي شيء كان يمكن أن يكون هناك.,نعم كانت مظلمة ومنطقة مشجرة,29216
29217,موثوق,واو تبدو واثقا حقا من ذلك! آمل أن يكون لديك خطة احتياطية في حال لم تفعل ذلك ولكن يجب أن تكون جيدًا في لعبة الهوكي.,أعلم أنني سأشارك في دوري الهوكي الوطني الموسم المقبل.,29217
29218,موثوق,حسنًا ، ربما سأراك على التلفزيون يومًا ما!,لدي خطة احتياطية ولكن آمل ألا أحتاجها.,29218
29219,متفائل,من الجيد أنك تريد الدراسة أكثر.,كان الفصل الدراسي الأخير لي صعبًا جدًا. أنا حقًا أريد أن يكون هذا أفضل ؛ أخطط لبذل المزيد من الجهد في الدراسة هذه المرة.,29219
29220,متفائل,ما هو اختصاصك؟,آمل أن يساعد ذلك في فصولي لأنني آخذ بعض الفصول الصعبة هذا الفصل الدراسي.,29220
29221,خائف,ماذا حدث؟,ذهبت إلى المتجر وحدث شيء سيء.,29221
29222,خائف,رائع! أراهن أن هذا كان شيئًا مخيفًا لتجربته,المكان المنجز سُرق!,29222
29223,فرح,أوه كم هو مثير!,انا ذاهب الى ديزني الاسبوع المقبل!,29223
29224,فرح,أراهن أنه سيكون وقتًا رائعًا وممتعًا!,لم يسبق لي أن كنت من قبل وآمل أن يكون كل ما حلمت به!,29224
29225,وحيد,هل قلت شيئًا أو ظهرت على أي حال؟,شعرت بحزن شديد عندما لم أتلق دعوة لحضور حدث الشخص. في الغالب لأننا عرفنا الكثير من نفس الأشخاص.,29225
29226,وحيد,أعتقد أن هذا صحيح,حسنًا ، فكرت في قول شيء ما ولكني أشعر أنه لا يمكنك إجبار الصداقة.,29226
29227,تأثرت,مرتب! أي نوع من الحيوانات الأليفة تمتلك أختك؟,أحببت رعاية الحيوانات الأليفة أخواتي,29227
29228,تأثرت,هذا رائع جدا! ماذا تطعمه؟,تنين ملتح,29228
29229,خائف,اه اوه ماذا حدث لها؟,أعتقد أن سيارتي توقفت عن العمل إلى الأبد.,29229
29230,خائف,إذن ما الذي تخطط لفعله؟,انتقال لا يستحق المال. هذا ليس جوارًا جيدًا للسير فيه,29230
29231,خائف,حسنًا ، يجب أن يكون لديك سيارة بالرغم من ذلك.,ادخر لشيء جديد. هذا سوف يفسد عيد الميلاد,29231
29232,خائف,أنا آسف لأنك تمر بهذا.,نعم. علي أن أفعل ما علي أن أفعله,29232
29233,توقع,أنا أوافق. لقد بدأت أمس,أنا متحمس جدًا لأن المدرسة تبدأ غدًا. أحتاج استراحة!,29233
29234,توقع,يريدون منك أن تتذكر آخر يوم عطلة صيفية معك.,منجم يتصرف بشكل سيء للغاية اليوم لسبب ما!,29234
29235,توقع,لن أجرؤ على المدرسة المنزلية. الضحك بصوت مرتفع,نعم بالتأكيد لن أنسى!,29235
29236,توقع,أنا أيضا. هذا ؛ ليس استعدادًا للعالم,أنا بصراحة لا أفهم مفهوم التعليم المنزلي بأكمله .. مثل لماذا ؟؟؟,29236
29237,مشمئز,مقرف جدا! لقد كنت هناك. نأمل ألا تكون أحذية جديدة؟,لقد خطوت بطريق الخطأ في أنبوب الكلب في اليوم الآخر.,29237
29238,مشمئز,يااه غريب!!! هل كانت في حديقتك الخاصة؟,لحسن الحظ لم يكن الأمر كذلك ، لكنني كنت أرتدي صندلًا لذا أعتقد أنه أسوأ حقًا,29238
29239,متفائل,تهانينا! أنا متأكد من أن كل شيء سيكون على ما يرام!,أشعر بإيجابية تجاه المولود الجديد الذي لدينا هنا وأنه سيحقق ذلك!,29239
29240,متفائل,يؤسفني سماع أنني أعتقد أن لديك الموقف الإيجابي الصحيح.,أتمنى ذلك. لقد كان لدي ما يكفي من الموت في العام الماضي. يبدو أنه ينمو كل يوم وهو مكتنز جدًا ويمرض جيدًا.,29240
29241,فرح,مبروك ما نوع العمل الذي ستقوم به؟,أنا سعيد جدًا لبدء عملي الجديد الأسبوع المقبل!,29241
29242,فرح,ستكون رائعًا سعيدًا لأنه شيء أنت متحمس لفعله حظًا سعيدًا.,يعمل إدخال البيانات في مكتب إعداد سيكون رائعًا. لا استطيع الانتظار,29242
29243,توقع,أوه ما هي الفرقة؟ أحيانًا تبدو عصابات الغطاء أفضل! الضحك بصوت مرتفع,سأذهب لمشاهدة فرقة غلاف لفرقيتي المفضلة قريبًا.,29243
29244,توقع,الضحك بصوت مرتفع!! هذا اسم هستيري! لم اسمع من يتحدث الرؤساء. ما نوع؟,يطلق عليهم العثور على وظيفة وهم يغطون أغاني Talking Heads.,29244
29245,غاضب,يمكن للحكومات في بعض الأحيان أن تكون ضارة وليست مفيدة. ما هو التحرش؟,لقد سئمت من التحرش بهذه المدينة الفاسدة.,29245
